name,categories,lat,long
Ken's Cafe SW18,Café,51.45697703452375,-0.2008841876179452
View94,Modern European Restaurant,51.46240324564675,-0.19996404647827148
L'Auberge,French Restaurant,51.45675069681134,-0.20390145713480753
zagarone,Italian Restaurant,51.45963527930801,-0.2113668016580817
Putney Fire Bar & Grill,Restaurant,51.457413795431734,-0.20569693492269506
The Lookout @ Oahill Cafe,Eastern European Restaurant,51.45889663696289,-0.20694920420646667
Hide & Seed,Modern European Restaurant,51.457456546958355,-0.20607948303222656
Yiamas,Greek Restaurant,51.45692424,-0.20453061
Nazar,Fish & Chips Shop,51.45657076527078,-0.20412800647456736
Singapore Orchard,Chinese Restaurant,51.46189885390502,-0.20755426960886234
Ghillies on the River,Restaurant,51.46174030569088,-0.20436673600294458
Cupcake,Spa,51.460767,-0.199233
Ohayo Sushi,Japanese Restaurant,51.45886712129687,-0.20913779192572216
Bougainvillea Thai Cafe,Thai Restaurant,51.45847266936098,-0.20912647247314453
Valentina,Italian Restaurant,51.45901216624357,-0.21021343549986926
Culture cafe,Café,51.461674131495585,-0.20124951762217994
Chinese Tonight,Chinese Restaurant,51.456841930413475,-0.20412432866999036
McDonald's,Fast Food Restaurant,51.46229384967831,-0.18675780585555776
CWTCH,Breakfast Spot,51.460622748514666,-0.18810405180986428
Konnigans,Restaurant,51.46015876139984,-0.18862045523777995
Starbucks,Coffee Shop,51.456709,-0.193178
Costa Coffee,Coffee Shop,51.460426563208934,-0.18824842883613782
Brew,Breakfast Spot,51.46022096454624,-0.1885415662714229
PizzaExpress,Pizza Place,51.45982053203162,-0.18918540843199538
Chit Chaat Chai,Chaat Place,51.4599898756125,-0.18902459301147512
The Armoury Pub,Pub,51.458720116251506,-0.19451899932384534
Kaspa's,Dessert Shop,51.457133,-0.194579
Lebanese Falafel & Grill,Lebanese Restaurant,51.456751987922885,-0.19206494237447286
Brady's,Fish & Chips Shop,51.46365672051536,-0.18827022659086576
Pret A Manger,Sandwich Place,51.456653942321076,-0.19288692507055347
The Chutney,Indian Restaurant,51.45843863759432,-0.1852272107303969
Hudson's,Snack Place,51.45770768217603,-0.18661486252593582
Jerk Chicken,Food Truck,51.457499801157454,-0.19462439910648088
Chinese Family,Chinese Restaurant,51.459993,-0.188904
China Boulevard Chinese Restaurant and Takeaway,Chinese Restaurant,51.461079722046286,-0.18769025802612305
Top Taste Caribbean Cuisine,Caribbean Restaurant,51.4589274668924,-0.19022474325029312
Camden Delight,Fast Food Restaurant,51.46305162519062,-0.19012289190562146
Honey Cake Sandwich Bar,Sandwich Place,51.46016348406042,-0.19040165480967558
Food Cottage,Burger Joint,51.457772,-0.185142
Mumbai Tadka,Indian Restaurant,51.4577725,-0.18514490000006845
Valentina's Recipes,Pastry Shop,51.45705543978292,-0.19361257553100586
Fat Fighters,Dumpling Restaurant,51.456949715976016,-0.18874531640610923
Hugenots Rendezvous,Café,51.4626849,-0.1881462
Easthill,Restaurant,51.458613,-0.185663
La cucina de Clausito,Mexican Restaurant,51.45818836841987,-0.1904457858998014
Kian's Snack Bar,Hot Dog Joint,51.461861,-0.190771
Masala Kitchen,Indian Restaurant,51.45728601251447,-0.18732833179897385
The Bear Kick,Restaurant,51.46398925724688,-0.19089104342209953
Brady's,Fish & Chips Shop,51.460424623518016,-0.18824548581161385
Steam Bar & Restaurant,Bar,51.457777517610474,-0.18457214694415022
The Thai,Thai Restaurant,51.459859068363436,-0.18934481048189636
"The Shaftesbury Bar & Dining 245 - 249 Shaftesbury Avenue, London, WC2H 8EH",Diner,51.45714621785015,-0.18813742534922406
Crumbs and Doilies,Cupcake Shop,51.46095669225712,-0.18832952968194974
Meat Up,BBQ Joint,51.46015724350489,-0.18874168395996094
Bayley & sage,Cheese Shop,51.460373,-0.188178
Pizza Hut Delivery,Pizza Place,51.45655374482704,-0.1900446995115345
Story Coffee,Café,51.46114415918493,-0.1743581417811502
The Roundhouse,Gastropub,51.458975768601306,-0.1738251259159774
Ben's Canteen,Café,51.46020517921923,-0.17781998556890502
Powder Keg Diplomacy,Cocktail Bar,51.46040330606372,-0.17644342405391353
Birdhouse,Coffee Shop,51.460991131889514,-0.17475470875000196
The Schoolhouse,English Restaurant,51.46058456373666,-0.17588460166939196
Kaosarn,Thai Restaurant,51.46051546983452,-0.1763856729590038
Brixton Pizza,Pizza Place,51.459894,-0.178168
The Plough Bar & Kitchen,Bar,51.461633,-0.173325
Deli Boutique,Coffee Shop,51.46034692038729,-0.17684818047509024
Curry Leaf,Indian Restaurant,51.46070683998616,-0.17578919042007063
Happy Valley Fish & Chips,Fish & Chips Shop,51.461618,-0.173965
La Cantina,Cafeteria,51.463077,-0.176789
Urban Gourmet,Café,51.46000349526856,-0.17847418785095215
Adulis,African Restaurant,51.46048,-0.176494
Tucci Tucci,Italian Restaurant,51.459906,-0.178142
The Good Earth (Wandsworth),Chinese Restaurant,51.460465,-0.17655
ACE Fusion,Caribbean Restaurant,51.4605395247034,-0.17569755516286129
Don's Hut 2,Caribbean Restaurant,51.46386404416571,-0.1746143301544133
AP Gourmet,Bistro,51.46253696251431,-0.17363038906270647
Jam 1,Caribbean Restaurant,51.46318051048302,-0.1765458132092278
The Breakfast Club,Breakfast Spot,51.46098853648537,-0.162812574491725
Oddono's Gelati,Ice Cream Shop,51.45872452921961,-0.1660879993970764
Soif Restaurant,French Restaurant,51.460959906462776,-0.16366366523888032
The Merchant,Pub,51.46097267690847,-0.16353871760168673
Pho Battersea,Vietnamese Restaurant,51.460936308728115,-0.16541224222990025
Byron,Burger Joint,51.45931023294493,-0.1662999604685683
Pizza Metro Pizza,Pizza Place,51.46085995000714,-0.1661857508646009
BabaBoom,Middle Eastern Restaurant,51.460959,-0.164458
Côte Brasserie,French Restaurant,51.460931115956,-0.16407571222456044
Made In Italy 3.0,Pizza Place,51.459026,-0.16602471
Bill's Restaurant,English Restaurant,51.458938938039445,-0.16623227182979858
Hana,Korean Restaurant,51.46087248232892,-0.1659122136081304
Pi Pizza,Pizza Place,51.461159,-0.162973
Caffè Nero,Coffee Shop,51.46098143664973,-0.16340411765139737
Nardulli,Ice Cream Shop,51.46290795402796,-0.14077071845336286
The Black Lab Coffee House,Coffee Shop,51.46125020382948,-0.1388246117200932
The Dairy,Restaurant,51.46177309241098,-0.13965749875026223
Madeleine,Café,51.462151,-0.140009
La Baita,Italian Restaurant,51.458227731276466,-0.14880104944307312
The Pepper Tree,Thai Restaurant,51.461192880955565,-0.13887776724494474
Tart,Bistro,51.46225424078109,-0.14036449119595035
Minnow,Restaurant,51.462066,-0.13998
Counter Culture,Modern European Restaurant,51.461834,-0.13978499
Sushi O'clock,Sushi Restaurant,51.460552,-0.13936825
Nando's,Portuguese Restaurant,51.46353966111043,-0.13311257034727
Fantasia 2,Breakfast Spot,51.45975307890828,-0.1298167486485872
Boqueria,Tapas Restaurant,51.45984683605465,-0.12720966948388693
Blank,Coffee Shop,51.459763,-0.125213
Knife Restaurant,Steakhouse,51.45956898658316,-0.13144969940185547
On Cafe,Dim Sum Restaurant,51.461159936690485,-0.13606309890747068
Sam's cafe,Café,51.45966705345305,-0.12464762740275027
Laryn Café Bar,Ethiopian Restaurant,51.459812,-0.12936
Khamsa,African Restaurant,51.459617,-0.124814
gourmet-culture,French Restaurant,51.46075956336897,-0.13112872055063463
Mikos Souvlaki Bar,Souvlaki Shop,51.459671,-0.124431
Brixton's Rock,English Restaurant,51.459625244140625,-0.12367028743028641
Verso,Indian Restaurant,51.46079315935352,-0.1358060799483074
Clifton Hot Wok,Chinese Restaurant,51.45954755016681,-0.12481222448327026
Bento Clapham,Japanese Restaurant,51.46017854375984,-0.13505404912142643
Pizza Inn,Pizza Place,51.460081187902226,-0.13565090131923693
Rocky Point,Caribbean Restaurant,51.4596565643534,-0.1294494733211159
The Purple Chilli,Indian Restaurant,51.4600552664845,-0.13500131557522038
Bento,Japanese Restaurant,51.4597160515244,-0.13452887535095215
Piece Of Cake Cafe,Café,51.459503,-0.12557733
Yun Hua,Chinese Restaurant,51.45978448373643,-0.1342935699987043
Terrific Taste,Fish & Chips Shop,51.45978224116449,-0.1254257487670353
Hannah's Jerk & SteakHouse,Steakhouse,51.4598929,-0.1296257
Charcoal Express,Fast Food Restaurant,51.45960060178102,-0.12432052247298042
Bollywood Dreams,Indian Restaurant,51.460344414571786,-0.13625621795654297
Chicken Cornish,Fast Food Restaurant,51.45969009399414,-0.1304330974817276
Park House,Café,51.45999323625818,-0.1346081791501206
Woondal,Indian Restaurant,51.45980032576343,-0.129506718120363
That's It,Portuguese Restaurant,51.459754943847656,-0.1243465393781662
Star Cafe,Café,51.46086502075195,-0.13599887490272522
La Petite Bretagne,Creperie,51.460763,-0.135623
Melange,Coffee Shop,51.459178956356766,-0.1300089537639024
Pop Brixton,Food Court,51.463393429445084,-0.11236788643361767
Pret A Manger,Sandwich Place,51.463133742423196,-0.11476855168295494
McDonald's,Fast Food Restaurant,51.461314799746596,-0.11572663631502034
The Blues Kitchen,BBQ Joint,51.4603134069692,-0.120438915385768
Canova Hall,Italian Restaurant,51.46393661129359,-0.11513047452350199
Brixton Village,Market,51.46251157647608,-0.11178319109611673
Wahaca,Mexican Restaurant,51.462917214390885,-0.11379502171446426
KFC,Fast Food Restaurant,51.46149472811972,-0.11541792588456948
Federation Coffee,Coffee Shop,51.46241288833468,-0.1117200585980071
Nanban,Japanese Restaurant,51.46156259191805,-0.11394156577397357
Gremio de Brixton,Tapas Restaurant,51.45985792818611,-0.11603766032885382
Costa Coffee,Coffee Shop,51.46293676351596,-0.11490881941917813
Barrio Brixton,Bar,51.4606582873966,-0.11829474525408244
San Marino,Café,51.463556392972265,-0.11457449633162292
Mama Lan,Dumpling Restaurant,51.462523456612985,-0.11227912704606108
Starbucks,Coffee Shop,51.462535,-0.114866
Courtesan Dim Sum,Dim Sum Restaurant,51.46115994755113,-0.11122012921135563
Franco Manca,Pizza Place,51.46204894979302,-0.11372862926493466
Three Eight Four,Cocktail Bar,51.461845109286564,-0.11217110773441334
Seven at Brixton,Tapas Restaurant,51.46203893600984,-0.11359096631962734
Okan,Okonomiyaki Restaurant,51.462509823947784,-0.11179504195325424
Kaosarn,Thai Restaurant,51.46215165548201,-0.11149282050182753
Koi Ramen Noodle Bar,Ramen Restaurant,51.46347857800001,-0.11235904547194676
Jalisco,Mexican Restaurant,51.46211195826452,-0.11140969609721327
Senzala Creperie,Creperie,51.462409847517996,-0.11171213037134822
Ichiban Sushi,Sushi Restaurant,51.46140021217112,-0.1113956210243663
Ms. Cupcake,Cupcake Shop,51.46172294609455,-0.1132192586655686
Honest Burgers,Burger Joint,51.462331762069844,-0.11190660480273061
Rosa's Thai Cafe,Thai Restaurant,51.462281,-0.11237
Satay Bar,Asian Restaurant,51.46149085895732,-0.11441608135478107
Franzina Trattoria,Italian Restaurant,51.463492,-0.112374
Ritzy Bar/Coffee,Café,51.46119592165316,-0.11533269797720384
Lounge,Breakfast Spot,51.46160249812096,-0.11158102561469309
Brixton Blend,Coffee Shop,51.4626922791602,-0.11552022123225836
Refill,Caribbean Restaurant,51.46182585312771,-0.11576863107381913
Alpes,Modern European Restaurant,51.463393429445084,-0.11236788643361767
"Fish, Wings & Tings",Caribbean Restaurant,51.462087367289755,-0.11152854737610098
L'Amuse Bouche,Creperie,51.463613,-0.112441
Carioca,Brazilian Restaurant,51.46211135603864,-0.11285376534287013
Salon,Restaurant,51.46196584027072,-0.11326129921555636
Healthy Eaters,Caribbean Restaurant,51.46220271423514,-0.11447668075561523
Vera Cruz,Diner,51.4592414311473,-0.11709451675415039
The Provincial,South American Restaurant,51.462074749433654,-0.11299892497470768
Brindisa Food Rooms,Spanish Restaurant,51.46228556477316,-0.11242533627052789
Other Side Fried,Fried Chicken Joint,51.463666,-0.112276
CHICKENliquor,Fried Chicken Joint,51.46197864472864,-0.11347324141521026
"House Of Hygge, 41 Acre Lane, Sw25Tn",Café,51.459892,-0.1208
Hip Hop Chip Shop,New American Restaurant,51.461915912148626,-0.11195728013338438
Burnt Toast Cafe,Breakfast Spot,51.462291870837454,-0.1116170296377453
Herne Hill Fish Bar,Fish & Chips Shop,51.45745756399297,-0.09617969683980228
Firezza,Pizza Place,51.461822,-0.101434
Starbucks,Coffee Shop,51.462233,-0.084468
Domino's Pizza,Pizza Place,51.46183015596658,-0.08054462337351212
Il Mirto,Italian Restaurant,51.460941644493346,-0.07981452415344481
The Dulwich Frier,Fish & Chips Shop,51.462267,-0.08106
Burger Bear HQ,Burger Joint,51.462353,-0.088055
Rannaghor Indian Takeaway,Indian Restaurant,51.461361947674234,-0.08067993734078624
Dulwich Hamlet Fish Bar,Fish & Chips Shop,51.46229026040868,-0.08076278897529093
East Dulwich Tavern,Pub,51.46047345903158,-0.07524529924463624
Brick House,Bakery,51.46031395387401,-0.07564158648343437
The Actress,Gastropub,51.457530075038214,-0.071306925168611
The Bishop,Pub,51.45968752645194,-0.0751447530292259
G.,Coffee Shop,51.4596733410555,-0.06622265628462776
Franco Manca,Pizza Place,51.4599083670226,-0.0751889052184787
The South East Cakery & Café,Café,51.457157,-0.06916411
Rise & Bloom,Café,51.457104,-0.0675692
Blue Brick Cafe,Vegetarian / Vegan Restaurant,51.456916232146966,-0.07327407362572703
The Palmerston,Gastropub,51.45796740541247,-0.07507654501416013
MEAT LiquorED,Burger Joint,51.459401364021524,-0.0750128146925251
The Gowlett,Pub,51.46389406816934,-0.0705097046643029
Caffè Nero,Coffee Shop,51.46025416989273,-0.07528558642135175
Aneto Cafe,Café,51.46170091088356,-0.07034079579839662
Toasted,English Restaurant,51.4594340630296,-0.07509282146576805
Hisar Mangal,Turkish Restaurant,51.458867785787994,-0.07517067723149831
Blue Mountain,Café,51.457550323263646,-0.0723645996275595
Yama Momo,Japanese Restaurant,51.45824330182306,-0.07516388003368676
Luca's Bakery And Kitchen,Café,51.45749,-0.073228665
Porters Barbers,Salon / Barbershop,51.460839,-0.075136
Space@61,Art Gallery,51.457116,-0.051993
SouthFeast Kitchen,Chinese Restaurant,51.457041,-0.052217
The Fish And Chip Shop,Fish & Chips Shop,51.459971,-0.043357
Brockley's Rock,Fish & Chips Shop,51.459456802443434,-0.033867936509008774
Bella Nova,Café,51.458802,-0.03421
Noak Bakehouse & Brew,Bakery,51.46389290380787,-0.038666469720336744
Norbert,Restaurant,51.463684,-0.038906
Pizza Hut,Pizza Place,51.458104,-0.0381
Zeki's Cafe,Breakfast Spot,51.45875549316406,-0.03407499939203262
Dominic's Pizza,Pizza Place,51.45979410098247,-0.03392147168005767
Senol Fish Bar,Fish & Chips Shop,51.459832,-0.043577
Miam Pizza,Pizza Place,51.456431,-0.042491
Pistachio,Café,51.459497309093024,-0.03376309000188599
Bamboo Garden,Chinese Restaurant,51.46065785356917,-0.03432076191214178
Morley's Chicken,Fried Chicken Joint,51.45949213570989,-0.03391752960074075
Pistachios In The Park,Café,51.46015806811664,-0.02439886777064234
Chick Chicken,Fast Food Restaurant,51.45926474896514,-0.01864108581143263
Ladywell Kebab House,Turkish Restaurant,51.456625,-0.021654
Costa Coffee,Coffee Shop,51.462451944892905,-0.011730652407934984
McDonald's,Fast Food Restaurant,51.46052835220811,-0.010989208436938533
Nando's,Portuguese Restaurant,51.46210777239759,-0.008383254345588708
Sparrow,Restaurant,51.463487,-0.011139
Rox Burger,Burger Joint,51.46135003792814,-0.006256498263949374
Starbucks,Coffee Shop,51.461736,-0.012468
Kaspa's,Dessert Shop,51.461666,-0.0070428103
Chef's Treat Restaurant,Restaurant,51.460575599849065,-0.010917988300477606
Cafe Inn,Café,51.459897,-0.011225
Enish Restaurant + Grill,African Restaurant,51.459036,-0.012386
Muffin Break,Café,51.461794205336375,-0.012105990439309771
Gennaro Delicatessan,Deli / Bodega,51.46174823873328,-0.010191122294407856
Burger King,Fast Food Restaurant,51.46167638525198,-0.010619742437415446
Bento,Cantonese Restaurant,51.46182540625327,-0.006806167685655396
Levante restaurant,Restaurant,51.46207211451613,-0.009490926926344812
Sputnik - Polish,Grocery Store,51.461558711145194,-0.006485928361894933
Darjeeling Restaurant,Indian Restaurant,51.45979957492142,-0.004118734465765719
Pocho,Burger Joint,51.460057,-0.01224
KFC,Fast Food Restaurant,51.45877854099497,-0.012589925402292194
Something Fishy,Fish & Chips Shop,51.46169699048768,-0.010276779895394262
Levante Pide Restaurant,Turkish Restaurant,51.459848264113056,-0.011476481770328631
La Parma Pizzeria,Pizza Place,51.458424,-0.012931265
Up My Grill,BBQ Joint,51.460201263427734,-0.012205392122268677
La Nosheria,Burrito Place,51.462677,-0.011542216
Cafe Delight,Café,51.462687,-0.009016
Sajee,Sri Lankan Restaurant,51.46143859813045,-0.0057169798674294725
Subway,Sandwich Place,51.46239963332678,-0.009819682156545604
panaroma coffe,Café,51.462559,-0.008877
Tastie Chicken,Fried Chicken Joint,51.46027,-0.010707714
Mother Flipper,Burger Joint,51.46042985290964,-0.01218597485170163
Greggs,Bakery,51.462195,-0.010574
Orange Buffalo,Wings Joint,51.4604196286486,-0.012008744975234527
Coffee!,Coffee Shop,51.46180959260326,-0.012106550395127104
Mama's Jerk,Caribbean Restaurant,51.46026611328125,-0.012272999621927738
Rola Wala,Indian Restaurant,51.46033752493019,-0.012111629966949224
M&S Cafe,Café,51.462088,-0.011148
Magic Corn,Food Truck,51.461614865405345,-0.010225260819004071
Bertie Roosters,Fried Chicken Joint,51.46201509696371,-0.008167000852955136
Club Mexicana,Taco Place,51.46024,-0.012120567
kalavara,Indian Restaurant,51.45844493614799,-0.01255105184282205
Dosa Sambal,Sri Lankan Restaurant,51.460608226422,-0.00460118091723416
Up In My Grill,Food Truck,51.45901406706878,-0.014083643975898385
Bill Or Beak,Burger Joint,51.46042985290964,-0.0120486987999157
Hank's Po' Boys,New American Restaurant,51.46026611328125,-0.012272999621927738
Cheeky Italian,Italian Restaurant,51.46026611328125,-0.012272999621927738
Korean Wing Bar,Wings Joint,51.46043014526367,-0.01239582896232605
Gabby's,Caribbean Restaurant,51.45877831693241,-0.012488285933046149
Caaviya - Indian,Grocery Store,51.462266,-0.008392
Wolfies,Food Truck,51.4613481227163,-0.010568231285812626
The Lighthouse,Fish & Chips Shop,51.45872,0.005094
Pistachios in the Park,Café,51.45704544449332,0.005260794874890698
The Spice Of Life,Indian Restaurant,51.458654,0.002613
Tasty Grill,Kebab Restaurant,51.45871136,0.00346758
Red Chilli,Indian Restaurant,51.45872240159685,0.004404405668841493
Awesome Cafe,Breakfast Spot,51.45866608864961,0.003701261955081333
Panas Gurkha Kitchen,South Indian Restaurant,51.45855957351638,0.005101561546325684
New Spirit,Asian Restaurant,51.45855843433047,0.004250009671501636
Greedy Pig,Breakfast Spot,51.45858,0.00944
Tennessee Chicken,Burger Joint,51.45700953944812,0.0011288163859460379
Canton Kitchen,Chinese Restaurant,51.4586990152919,0.003742
Arlo & Moe,Coffee Shop,51.457001,0.008937
Centre Coffee Shop,Coffee Shop,51.457734,0.009857
David Lloyd Cafebar,Café,51.45908402289823,0.025703475215771113
The Karahi,Indian Restaurant,51.45971125,0.014227766666666669
Domino's Pizza,Pizza Place,51.45855849304036,0.049889813811511585
Tudor Barn Eltham,Restaurant,51.45713054360348,0.04938370426913969
It's All About Taste,Coffee Shop,51.456681,0.050834
Cafe Raj,Indian Restaurant,51.46025489339568,0.051952488183196754
Top Hot Pizza,Pizza Place,51.45902489153322,0.04977006072956574
Smiffy's pie & mash,Bakery,51.45848632635803,0.04996359095413887
Bella Rosa,Italian Restaurant,51.45754285520374,0.05279836352875392
Eltham Cafe Wellhall Rd,Café,51.45806059450182,0.04993999695712478
Smiffy's pie & mash,Café,51.4589400347625,0.0439109366615204
Pizza Hut (Delivery),Pizza Place,51.459856,0.049801
Welcome Friends,Chinese Restaurant,51.45827096356319,0.05000244126571012
Eltham Kebab Express,Turkish Restaurant,51.45830669771058,0.050129259950243386
Tasnim's,Indian Restaurant,51.459178,0.0495
Jimmy's Plaice,Restaurant,51.45868420600891,0.05898177623748779
Cafe Dee Eltham,Café,51.4618,0.067315
The Falcon (Harvester),English Restaurant,51.45854291379008,0.08040420077995629
Perfect Kebab,Turkish Restaurant,51.45886944841517,0.08040935568506474
Cafe Casa,Café,51.459084,0.07955097
Darjeeling,Indian Restaurant,51.458806,0.080287
Golden Star,Chinese Restaurant,51.45913447376117,0.08119583129882812
The Olive Tree Cafe,Café,51.45923891990145,0.07935156916729438
The Falcon Tandoori,Indian Restaurant,51.4568014034154,0.09426355361938477
Cafe On The Green,Café,51.456975217924864,0.0941777229309082
Fetcham Tandori,Indian Restaurant,51.45694624119451,0.09410055422615711
New Ming,Chinese Restaurant,51.45938158395313,0.10129715584953877
Shampan Welling,Indian Restaurant,51.456741023874656,0.0941851943743317
Sun Shing,Chinese Restaurant,51.457035,0.094015
Cafe Deluxe,Café,51.462581634521484,0.10674320161342621
Mums Cafe,Café,51.46365845810746,0.10794743958712186
Chupitos Tapas,Tapas Restaurant,51.463568,0.107835
saray restaurant,Turkish Restaurant,51.461994,0.111341
Costa Coffee,Coffee Shop,51.462050084445714,0.10973282011835583
Seafare,Seafood Restaurant,51.457954147730256,0.10620466417911341
Giggling Sausage 2,Café,51.462246757238745,0.1092591680802678
Little Greek Ltd,Greek Restaurant,51.46161739999999,0.1146791
Luso Flavours,Portuguese Restaurant,51.461668,0.113289
Wimpy,Burger Joint,51.46296138676973,0.10787174105644226
Morrisons Welling Cafe,Café,51.46257703882408,0.11001348495483398
George’s,Turkish Restaurant,51.462857,0.105739
Elite Fish Bar,Fish & Chips Shop,51.46232891914259,0.10918051651171332
Harry's Kebab Takeaway,Fast Food Restaurant,51.463457,0.108742
Domino's Pizza,Pizza Place,51.46299686092623,0.10946626262564385
Wong's Kitchen,Chinese Restaurant,51.462170629618,0.11362078253306776
The Pie & Mash Shop,Pie Shop,51.46339252104799,0.10816812515258789
Chef's Choice Café,Restaurant,51.462105,0.10987233
The Koffi Pot,Coffee Shop,51.46241455324947,0.10835388575290669
Ving Hao Noodles Bar,Chinese Restaurant,51.461776,0.11343
Noodle City,Chinese Restaurant,51.46224953370594,0.10905366008615983
KFC,Fast Food Restaurant,51.4629374,0.105755
Costa Coffee,Coffee Shop,51.46205135435988,0.1097460751797223
BBQ Xpress,Fast Food Restaurant,51.463123691126,0.10753419968493179
Espresso Bar,Café,51.462867,0.105429
Tony's,Café,51.46255648732515,0.1070608176830961
Toby Carvery,English Restaurant,51.45922247139921,0.1264433180173515
My Cafe,Café,51.46363577908677,0.12561586421385587
Rasoi,Indian Restaurant,51.46022409040261,0.13120293617248535
Danson Fish & Chips,Fish & Chips Shop,51.460437,0.121372
The Meze,Turkish Restaurant,51.457885,0.136519
PizzaExpress,Pizza Place,51.45709082897886,0.14121227434797937
Rajasthan,Indian Restaurant,51.458113,0.13487
The Giggling Sausage,Café,51.457264,0.13923481
Creams,Dessert Shop,51.457226,0.14048204
Hazine,Turkish Restaurant,51.458264,0.134173
Delicio cafe brasserie,Italian Restaurant,51.456770485394294,0.14157246669655263
Stuzzichini,Business Service,51.457496657482025,0.13803720474243164
Wimpy,Burger Joint,51.457110592228545,0.13988524675369263
Chinchins,Coffee Shop,51.456887,0.140018
KFC,Fast Food Restaurant,51.45746522733019,0.13956166524548927
Cafe Mojito,Mexican Restaurant,51.457206,0.139611
Carved,American Restaurant,51.456952,0.143107
Revival Community Music Café,Café,51.457752,0.1373405
Istanbul Kitchen,Turkish Restaurant,51.4568,0.14252487
Royal Palace,Chinese Restaurant,51.458014,0.135588
The Real China,Chinese Restaurant,51.45744473954875,0.13956803848466515
Cyprus Village,Greek Restaurant,51.45771057967971,0.13831615447998047
Silver Spoon Cafe & Restaurant,Breakfast Spot,51.457808,0.13584
Pradas Mediterranean Bexleyheath,Portuguese Restaurant,51.46350214324664,0.13961834781402746
Bake Aways,Bakery,51.45789107575418,0.13648152351379395
Stuzzichini,Italian Restaurant,51.45747,0.139763
Maurice's,Snack Place,51.4575001451072,0.1360250756470893
Season Cafe,Café,51.457378432839256,0.13967096509507018
Cuore – Food From The Earth,Italian Restaurant,51.458073,0.1351498
Pradas,Mediterranean Restaurant,51.457444,0.13964
Aligor,Indian Restaurant,51.45814776420593,0.13550519943237305
Patisserie Boam,Coffee Shop,51.45739913778841,0.13891974678206134
Kilim,Turkish Restaurant,51.45752304621924,0.13826695555681345
Pie Shop,Diner,51.45712395868071,0.14109503474308516
Mangal Karagana Turkish Restaurant,Turkish Restaurant,51.45762879999999,0.1383087
Chinagaga,Chinese Restaurant,51.4579643748498,0.15068649618095867
Jhas,Indian Restaurant,51.460017,0.161334
Bexley Chicken Palace,Fast Food Restaurant,51.459348,0.152887
Top Tea's Cafe,Café,51.459504,0.153137
Thai n Chinese Take Away,Thai Restaurant,51.460076,0.160645
Oriental Chef,Chinese Restaurant,51.461827,0.165612
jasmine chinese shooters hill,Chinese Aristocrat Restaurant,51.46323776245117,0.18501970171928406
Imagination Tea Room,Café,51.463105697837015,0.1883425723511487
McDonald's,Fast Food Restaurant,51.45987308052145,0.18605174307636507
Simply the Best,Breakfast Spot,51.460311,0.191443
Butty Van,Food Truck,51.46040235,0.21996551
Snack Bar,Food Truck,51.460427,0.219738
Court Lounge,Restaurant,51.45751488543852,0.2491353031988376
Hong Kong Kitchen,Chinese Restaurant,51.463402,0.338064
Tasty House,Chinese Restaurant,51.463002,0.353311
Le Raj,Indian Restaurant,51.46266544,0.35471016
Kings Flavour,Fast Food Restaurant,51.4625358581543,0.35479702
Francesca's Cafe & Restaurant,Italian Restaurant,51.46243935409423,0.3547421631831215
Welcome,Chinese Restaurant,51.463366522431514,0.3534466174273683
10 Dining,Indian Restaurant,51.46195602416992,0.36548417806625366
Tilbury's Fish Bar,Fish & Chips Shop,51.46159973112212,0.36062185388535856
Montreal Pizza & Kebab Tilbury,Kebab Restaurant,51.46119670168861,0.36351710557937617
Favorite Chicken & Ribs,Fried Chicken Joint,51.46164536476135,0.3628331422805786
clarenden hotel,Gastropub,51.46335091532661,0.36856319865259396
Frosty Palace Diner,Diner,51.472121,-0.234563
Ground Coffee Society,Coffee Shop,51.46720569589788,-0.21943553304662214
Star & Garter,Wine Bar,51.46702454574527,-0.2160509149521729
Drawing Room Café,Tea Room,51.47037416145416,-0.21515637320473716
Antipodea,Café,51.468557,-0.226031
Hudson's Wine Bar,Wine Bar,51.46774230593809,-0.22147784171164664
Social Brew,Coffee Shop,51.467355,-0.21919
Putney Tandoori,Indian Restaurant,51.46812,-0.222956
The Drawing Room Café - Fulham Palace,Café,51.4714201070005,-0.217060053999546
Bishop's Garden Cafe,Café,51.47172431923469,-0.21769152670984354
Smugglers,Coffee Shop,51.46753692626953,-0.21992669999599457
Julia Domna Cafe,Café,51.46725,-0.218406
Cafe Del Ray,Café,51.46776379207746,-0.22129297256469727
Manuels,Bakery,51.46758,-0.220591
Rajah Rowing Team,Indian Restaurant,51.46763012027137,-0.22093892097473145
Loo Loos Cafe,Café,51.470707,-0.222284
Wharf Cafe,Breakfast Spot,51.467552,-0.22002193
The Beef Kitchen,Food Truck,51.47276377589352,-0.21859515612126804
Slurp,Japanese Restaurant,51.467756,-0.221233
Novanta,Italian Restaurant,51.467910575902266,-0.22155559400170857
Cakes4Fun,Cupcake Shop,51.4679660471517,-0.22167267758797188
Mulata,Arepa Restaurant,51.4720052896046,-0.2181928290871325
Flavas Pizza & Peri Peri,Fried Chicken Joint,51.46754991699972,-0.21974802017211914
Aió Ravioli,Food Stand,51.471386,-0.217848
The crew room,Breakfast Spot,51.467620330843836,-0.22041594459874675
Sushi 54,Sushi Restaurant,51.467442354492995,-0.21994869803007377
Bella Sardegna,Italian Restaurant,51.467799,-0.22164
Blades Restaurant,Italian Restaurant,51.46877568514609,-0.2197817034460318
